truck_id,torque,gear,elevation,speed,rpm,voltage,estimated_weight_tonnes,expected_tpt,actual_tpt,stress_index,power_density,rpm_per_gear,status,reasons,actual_weight
truck_002,268.86,1,-3.548207136617627,20.39,1834.67,25.5,13.13,20.48,20.48,-46.79,2.03,1834.67,Overload,['High RPM per Gear'],13.37
truck_002,179.09,2,13.73412086764451,31.77,2388.18,24.79,8.74,20.48,20.48,77.43,1.81,1194.09,Overload,['High RPM per Gear'],7.82
truck_002,123.56,4,-2.3033169709557666,62.69,1653.17,28.77,6.03,20.48,20.48,-4.54,0.74,413.29,Normal,[],5.75
truck_003,373.31,6,10.57154373866534,39.54,1770.02,25.33,15.28,24.43,24.43,99.81,2.73,295.0,Overload,['High Power Density'],15.83
truck_001,102.78,6,8.807866771873673,28.73,1909.39,28.35,5.3,19.39,19.39,31.52,0.72,318.23,Normal,[],5.63
truck_002,108.47,1,14.92543135606408,41.34,1714.32,27.85,5.3,20.48,20.48,39.16,0.7,1714.32,Overload,['High RPM per Gear'],5.78
truck_001,295.44,1,7.09419587774784,48.77,2321.25,24.44,15.24,19.39,19.39,42.98,2.94,2321.25,Overload,"['High Power Density', 'High RPM per Gear']",15.18
truck_002,273.39,6,-1.3457385287343238,55.63,1898.6,26.17,13.35,20.48,20.48,-6.61,2.08,316.43,Normal,[],14.2
truck_001,103.85,5,5.904221576348004,60.18,2329.47,27.44,5.36,19.39,19.39,10.19,0.92,465.89,Normal,[],5.23
truck_001,99.46,1,4.568736760817531,53.67,1915.32,25.46,5.13,19.39,19.39,8.47,0.78,1915.32,Overload,['High RPM per Gear'],4.73
truck_002,246.91,3,13.079523437531543,73.04,1810.49,26.86,12.06,20.48,20.48,44.22,1.74,603.5,Overload,['High RPM per Gear'],12.34
truck_003,172.15,1,13.12531585146099,75.84,2274.5,23.83,7.05,24.43,24.43,29.79,1.72,2274.5,Overload,['High RPM per Gear'],6.82
truck_001,288.91,4,10.581905116259918,53.72,2392.18,25.73,14.9,19.39,19.39,56.91,2.81,598.05,Overload,['High Power Density'],15.43
truck_002,226.18,5,4.88200831516879,71.42,1855.39,25.47,11.04,20.48,20.48,15.46,1.73,371.08,Normal,[],11.44
truck_002,202.92,5,0.0335880772062058,41.31,1384.75,27.14,9.91,20.48,20.48,0.16,1.08,276.95,Normal,[],10.35
truck_003,230.91,1,12.191190653069306,76.56,1852.04,23.9,9.45,24.43,24.43,36.77,1.87,1852.04,Overload,['High RPM per Gear'],10.33
truck_003,115.54,4,13.54367537758695,79.4,1897.54,23.65,4.73,24.43,24.43,19.71,0.97,474.38,Normal,[],4.49
truck_003,130.76,2,-4.445493504763016,23.41,1280.59,27.39,5.35,24.43,24.43,-24.83,0.64,640.29,Overload,['High RPM per Gear'],4.94
truck_002,175.6,6,7.302643696267017,72.07,1395.95,28.59,8.57,20.48,20.48,17.79,0.9,232.66,Normal,[],8.43
truck_001,221.7,5,0.0132406942293421,71.49,1797.17,26.57,11.43,19.39,19.39,0.04,1.57,359.43,Normal,[],11.7
truck_001,241.29,6,11.279095676034462,70.92,1403.06,27.24,12.44,19.39,19.39,38.37,1.3,233.84,Normal,[],12.49
truck_001,194.73,2,-0.0974799109098505,64.27,1746.0,28.92,10.04,19.39,19.39,-0.3,1.23,873.0,Overload,['High RPM per Gear'],10.08
truck_003,226.68,1,4.8977128220967,21.08,1930.3,27.98,9.28,24.43,24.43,52.66,1.64,1930.3,Overload,['High RPM per Gear'],9.33
truck_002,216.19,2,7.177723662385409,69.08,1499.54,28.59,10.56,20.48,20.48,22.46,1.19,749.77,Overload,['High RPM per Gear'],10.77
truck_001,278.73,4,14.03466218048852,62.59,1733.88,24.01,14.37,19.39,19.39,62.5,2.11,433.47,Normal,[],15.88
truck_001,178.73,1,7.792034970262321,47.34,1749.34,23.1,9.22,19.39,19.39,29.42,1.42,1749.34,Overload,['High RPM per Gear'],9.96
truck_002,90.47,5,5.452868662622981,40.7,1325.76,28.75,4.42,20.48,20.48,12.12,0.44,265.15,Normal,[],4.59
truck_001,100.09,4,-4.763343282404557,23.68,2166.09,24.69,5.16,19.39,19.39,-20.13,0.92,541.52,Normal,[],4.94
truck_001,205.54,2,14.77271676978567,24.41,1680.67,23.26,10.6,19.39,19.39,124.41,1.56,840.33,Overload,['High RPM per Gear'],10.81
truck_002,207.08,6,14.466141590007531,79.42,1980.21,23.76,10.11,20.48,20.48,37.72,1.81,330.04,Normal,[],9.89
truck_001,228.05,1,5.858667747859251,68.64,1977.93,28.26,11.76,19.39,19.39,19.47,1.67,1977.93,Overload,['High RPM per Gear'],10.35
truck_001,242.04,3,-0.7037187179173081,49.14,2352.89,25.84,12.48,19.39,19.39,-3.47,2.31,784.3,Overload,['High RPM per Gear'],12.19
truck_001,244.05,4,14.002152853722784,61.94,1811.52,24.1,12.59,19.39,19.39,55.17,1.92,452.88,Normal,[],12.47
truck_001,133.56,1,-4.645701809820615,72.69,2170.9,26.41,6.89,19.39,19.39,-8.54,1.15,2170.9,Overload,['High RPM per Gear'],7.38
truck_003,372.35,4,5.311876105087048,29.46,1678.14,28.66,15.24,24.43,24.43,67.13,2.28,419.54,Normal,[],15.44
truck_003,403.64,6,7.047283482549442,31.63,1435.9,28.94,16.52,24.43,24.43,89.94,2.1,239.32,Normal,[],15.67
truck_003,333.14,4,0.8992483232750477,66.43,2256.79,24.57,13.64,24.43,24.43,4.51,3.2,564.2,Overload,['High Power Density'],14.38
truck_002,306.33,1,10.85607069532488,46.15,1358.3,25.04,14.96,20.48,20.48,72.06,1.74,1358.3,Overload,['High RPM per Gear'],14.8
truck_001,117.41,5,-1.8259457528332712,44.74,1290.23,27.53,6.06,19.39,19.39,-4.79,0.58,258.05,Normal,[],5.99
truck_001,219.21,4,8.588946716331957,47.07,1600.32,24.82,11.31,19.39,19.39,40.0,1.48,400.08,Normal,[],11.9
truck_002,266.11,3,2.092541888862371,22.76,2384.13,24.58,12.99,20.48,20.48,24.46,2.7,794.71,Overload,"['High Power Density', 'High RPM per Gear']",13.46
truck_001,217.35,6,1.020917313957808,49.01,1685.52,25.23,11.21,19.39,19.39,4.53,1.52,280.92,Normal,[],10.9
truck_001,109.76,5,11.606513611894025,70.49,1879.68,27.68,5.66,19.39,19.39,18.07,0.78,375.94,Normal,[],5.44
truck_002,305.41,6,11.32251147307908,62.5,2194.49,24.71,14.91,20.48,20.48,55.33,2.84,365.75,Overload,['High Power Density'],15.42
truck_003,178.91,6,-4.7373325258013255,41.27,2091.38,23.47,7.32,24.43,24.43,-20.54,1.67,348.56,Normal,[],6.77
truck_001,161.54,3,-4.647669857177855,34.16,1541.75,23.67,8.33,19.39,19.39,-21.98,1.1,513.92,Normal,[],8.21
truck_003,147.98,6,4.342461853862789,43.53,2068.65,28.46,6.06,24.43,24.43,14.76,1.13,344.77,Normal,[],6.09
truck_001,101.15,5,7.215627121558946,39.11,2126.89,28.83,5.22,19.39,19.39,18.66,0.78,425.38,Normal,[],6.01
truck_002,236.78,1,4.172569748629318,32.5,2048.4,24.71,11.56,20.48,20.48,30.4,2.06,2048.4,Overload,['High RPM per Gear'],11.57
truck_002,270.09,6,-1.7504169324619312,23.86,1523.02,26.64,13.19,20.48,20.48,-19.81,1.62,253.84,Normal,[],13.71
truck_001,197.54,6,0.3491076554874066,50.82,1994.41,26.31,10.19,19.39,19.39,1.36,1.57,332.4,Normal,[],9.66
truck_003,135.08,1,-1.532779750561326,74.3,2343.12,25.19,5.53,24.43,24.43,-2.79,1.32,2343.12,Overload,['High RPM per Gear'],5.38
truck_003,151.41,3,-0.3226451272524748,23.22,1715.11,27.73,6.2,24.43,24.43,-2.1,0.98,571.7,Normal,[],6.2
truck_001,201.83,5,-4.808346245736887,77.99,1609.69,28.94,10.41,19.39,19.39,-12.44,1.18,321.94,Normal,[],10.55
truck_003,222.7,1,-0.4457092296851535,48.11,2170.78,28.54,9.12,24.43,24.43,-2.06,1.77,2170.78,Overload,['High RPM per Gear'],9.66
truck_002,107.55,1,3.134847743826228,52.86,2331.09,24.0,5.25,20.48,20.48,6.38,1.09,2331.09,Overload,['High RPM per Gear'],5.91
truck_003,396.06,2,-3.367367002973234,37.91,1817.03,25.44,16.21,24.43,24.43,-35.18,2.96,908.51,Overload,"['High Power Density', 'High RPM per Gear']",15.98
truck_001,160.33,2,14.057390407161671,36.76,2077.83,26.47,8.27,19.39,19.39,61.31,1.32,1038.92,Overload,['High RPM per Gear'],8.75
truck_002,201.12,6,4.629258352747698,59.29,1427.13,26.2,9.82,20.48,20.48,15.7,1.15,237.85,Normal,[],9.48
truck_002,314.32,3,10.616516668218562,66.13,1625.06,27.17,15.35,20.48,20.48,50.46,1.97,541.69,Normal,[],14.98
truck_003,285.56,6,2.860775719897508,58.0,2272.67,26.53,11.69,24.43,24.43,14.08,2.56,378.78,Overload,['High Power Density'],11.51
truck_001,279.07,3,-3.2363987751829404,40.21,1677.22,28.46,14.39,19.39,19.39,-22.46,1.72,559.07,Normal,[],14.84
truck_002,211.46,5,7.196233159574032,75.25,1327.64,24.27,10.33,20.48,20.48,20.22,1.21,265.53,Normal,[],10.94
truck_001,175.28,3,0.3852063294195513,72.92,1265.95,28.65,9.04,19.39,19.39,0.93,0.81,421.98,Normal,[],9.11
truck_001,249.17,1,-1.6686749983118787,22.93,1674.62,28.12,12.85,19.39,19.39,-18.13,1.55,1674.62,Overload,['High RPM per Gear'],13.3
truck_002,271.7,5,6.442754943307069,27.79,2208.82,27.72,13.27,20.48,20.48,62.98,2.27,441.76,Normal,[],13.84
truck_001,266.09,3,7.88860987029237,42.31,1941.63,26.45,13.72,19.39,19.39,49.61,2.05,647.21,Overload,['High RPM per Gear'],13.2
truck_003,367.42,6,3.1402158447464483,54.43,1713.76,24.58,15.04,24.43,24.43,21.2,2.68,285.63,Overload,['High Power Density'],14.67
truck_001,199.37,1,9.072379880433756,39.22,2309.13,23.69,10.28,19.39,19.39,46.12,2.03,2309.13,Overload,['High RPM per Gear'],10.38
truck_003,373.43,5,0.4264609529218344,33.09,1259.56,25.95,15.29,24.43,24.43,4.81,1.9,251.91,Normal,[],15.53
truck_002,97.69,3,7.824299804700495,23.87,2080.6,26.23,4.77,20.48,20.48,32.03,0.81,693.53,Overload,['High RPM per Gear'],4.93
truck_003,137.09,1,-1.340045667958023,46.32,2159.47,25.77,5.61,24.43,24.43,-3.97,1.2,2159.47,Overload,['High RPM per Gear'],5.88
truck_003,315.84,6,-1.597039035895205,20.26,1584.99,23.54,12.93,24.43,24.43,-24.89,2.23,264.16,Normal,[],12.69
truck_003,176.77,3,-4.633476629096027,52.72,2073.39,26.73,7.24,24.43,24.43,-15.54,1.44,691.13,Overload,['High RPM per Gear'],7.55
truck_001,137.08,4,7.913813368990768,44.15,1766.29,27.3,7.07,19.39,19.39,24.57,0.93,441.57,Normal,[],6.85
truck_003,183.62,2,1.841535919421416,75.84,1894.21,24.07,7.52,24.43,24.43,4.46,1.51,947.11,Overload,['High RPM per Gear'],8.01
truck_002,268.6,4,0.072403382679786,38.64,2384.51,24.77,13.12,20.48,20.48,0.5,2.71,596.13,Overload,['High Power Density'],11.55
truck_003,120.16,3,-3.0777933791521783,34.86,1527.39,28.87,4.92,24.43,24.43,-10.61,0.67,509.13,Normal,[],4.74
truck_003,372.94,6,8.507758484911266,57.49,1999.52,24.59,15.27,24.43,24.43,55.19,3.18,333.25,Overload,['High Power Density'],14.64
truck_002,141.49,4,-4.281430698882858,48.97,2231.67,25.95,6.91,20.48,20.48,-12.37,1.27,557.92,Normal,[],7.04
truck_002,254.84,4,14.131751069590887,79.62,2299.2,23.51,12.44,20.48,20.48,45.23,2.61,574.8,Overload,['High Power Density'],11.95
truck_003,376.05,4,13.687490807650024,28.86,2171.58,27.94,15.39,24.43,24.43,178.33,3.06,542.9,Overload,"['High Stress Index', 'High Power Density']",15.34
truck_003,346.62,2,-2.2465947147798704,34.69,1431.73,24.32,14.19,24.43,24.43,-22.45,2.14,715.87,Overload,['High RPM per Gear'],14.07
truck_002,211.54,5,9.742139608066068,67.64,1627.89,27.6,10.33,20.48,20.48,30.47,1.31,325.58,Normal,[],11.02
truck_001,274.24,5,13.924658008890544,49.05,1649.46,24.7,14.14,19.39,19.39,77.85,1.92,329.89,Normal,[],13.97
truck_003,308.42,6,-2.0038074515108906,45.19,2293.93,25.09,12.62,24.43,24.43,-13.68,2.95,382.32,Overload,['High Power Density'],12.18
truck_003,196.6,5,14.768336496806016,79.03,1720.53,25.91,8.05,24.43,24.43,36.74,1.37,344.11,Normal,[],8.47
truck_001,152.67,5,-3.4711198209943506,54.81,1365.34,23.25,7.87,19.39,19.39,-9.67,0.94,273.07,Normal,[],7.77
truck_002,231.62,3,-1.1359974504321668,21.9,2222.77,23.83,11.31,20.48,20.48,-12.02,2.26,740.92,Overload,['High RPM per Gear'],11.47
truck_002,202.71,2,4.214008762743145,68.41,1635.83,28.15,9.9,20.48,20.48,12.49,1.23,817.91,Overload,['High RPM per Gear'],10.24
truck_003,342.54,6,3.131351498014217,51.04,1433.76,26.67,14.02,24.43,24.43,21.01,1.93,238.96,Normal,[],13.79
truck_001,259.82,1,3.638668467269533,44.62,1805.55,25.2,13.4,19.39,19.39,21.19,1.95,1805.55,Overload,['High RPM per Gear'],12.68
truck_003,102.3,5,1.0939268017257886,23.18,1648.34,27.33,4.19,24.43,24.43,4.83,0.65,329.67,Normal,[],4.5
truck_002,112.41,6,9.674720234527124,73.83,1719.08,24.0,5.49,20.48,20.48,14.73,0.84,286.51,Normal,[],5.65
truck_003,372.85,6,8.417154066613907,63.9,2174.17,27.7,15.26,24.43,24.43,49.11,3.06,362.36,Overload,['High Power Density'],15.11
truck_002,246.32,4,14.33245220319527,42.67,1907.81,23.85,12.03,20.48,20.48,82.74,2.06,476.95,Normal,[],11.69
truck_001,284.83,6,-3.4593550369247783,67.79,2303.31,23.36,14.69,19.39,19.39,-14.54,2.94,383.88,Overload,['High Power Density'],15.1
truck_003,144.46,3,-2.741468174222499,23.94,2106.73,23.99,5.91,24.43,24.43,-16.54,1.33,702.24,Overload,['High RPM per Gear'],6.5
truck_003,122.61,1,-0.1935446301626626,54.48,1872.77,27.61,5.02,24.43,24.43,-0.44,0.87,1872.77,Overload,['High RPM per Gear'],5.53
truck_001,108.45,6,3.98261131786982,73.44,1947.09,28.94,5.59,19.39,19.39,5.88,0.76,324.52,Normal,[],5.66
truck_001,165.15,5,9.429390757429744,53.02,2143.36,24.7,8.52,19.39,19.39,29.37,1.5,428.67,Normal,[],8.26
truck_002,241.33,2,6.466274891430441,61.32,1591.38,26.68,11.78,20.48,20.48,25.45,1.51,795.69,Overload,['High RPM per Gear'],12.02
truck_002,78.49,3,8.426680622060111,69.9,2223.15,24.03,3.83,20.48,20.48,9.46,0.76,741.05,Overload,['High RPM per Gear'],4.29
truck_003,293.06,5,10.479611925338208,67.08,1473.8,24.16,12.0,24.43,24.43,45.78,1.87,294.76,Normal,[],12.16
truck_002,321.61,4,-1.6727455137655634,28.86,1577.89,26.56,15.7,20.48,20.48,-18.64,2.0,394.47,Normal,[],15.8
truck_001,120.13,5,-3.0618313064437785,37.43,1991.65,23.59,6.2,19.39,19.39,-9.83,1.06,398.33,Normal,[],6.25
truck_003,114.15,4,-3.65542728858379,60.28,1756.08,27.99,4.67,24.43,24.43,-6.92,0.75,439.02,Normal,[],4.77
truck_002,279.96,2,1.1291546270090125,65.95,1566.91,25.45,13.67,20.48,20.48,4.79,1.8,783.46,Overload,['High RPM per Gear'],14.35
truck_001,175.34,5,10.756663763709934,59.5,1817.11,23.54,9.04,19.39,19.39,31.7,1.42,363.42,Normal,[],9.1
truck_002,107.04,5,5.24877348976033,66.37,1462.9,23.37,5.23,20.48,20.48,8.46,0.7,292.58,Normal,[],5.86
truck_003,137.81,2,14.051719626348383,35.85,1305.24,25.85,5.64,24.43,24.43,54.02,0.73,652.62,Overload,['High RPM per Gear'],5.79
truck_002,102.78,4,-4.064456996197734,78.46,2194.38,23.79,5.02,20.48,20.48,-5.32,0.99,548.59,Normal,[],5.08
truck_001,202.59,5,13.074650713723848,24.91,2002.33,23.08,10.45,19.39,19.39,106.34,1.84,400.47,Normal,[],10.64
truck_003,250.7,2,-1.2494390410687828,30.24,2244.39,25.52,10.26,24.43,24.43,-10.36,2.31,1122.2,Overload,['High RPM per Gear'],10.62
truck_001,202.33,4,0.7475983051113673,41.8,2230.89,25.81,10.44,19.39,19.39,3.62,1.83,557.72,Normal,[],10.42
truck_001,100.55,1,10.172309681017204,39.36,2157.02,25.03,5.19,19.39,19.39,25.98,0.91,2157.02,Overload,['High RPM per Gear'],4.67
truck_002,265.63,3,12.750185221138352,33.84,1302.29,24.88,12.97,20.48,20.48,100.09,1.46,434.1,Normal,[],13.36
truck_001,250.33,4,5.983530784224376,64.66,1690.17,29.0,12.91,19.39,19.39,23.17,1.53,422.54,Normal,[],13.35
truck_003,317.86,6,10.01661250188736,62.14,2173.4,25.06,13.01,24.43,24.43,51.24,2.89,362.23,Overload,['High Power Density'],13.22
truck_001,182.42,1,-4.394457973377477,38.03,2156.79,27.04,9.41,19.39,19.39,-21.08,1.52,2156.79,Overload,['High RPM per Gear'],10.06
truck_001,142.45,5,4.200395355094992,61.22,1975.17,28.68,7.35,19.39,19.39,9.77,1.03,395.03,Normal,[],7.21
truck_001,117.53,5,4.631561638737967,60.24,1794.54,28.48,6.06,19.39,19.39,9.04,0.78,358.91,Normal,[],5.87
truck_001,141.22,1,-3.821826778686679,54.72,1962.89,23.81,7.28,19.39,19.39,-9.86,1.22,1962.89,Overload,['High RPM per Gear'],7.87
truck_001,136.3,4,11.619123551130263,55.34,1994.85,26.89,7.03,19.39,19.39,28.62,1.06,498.71,Normal,[],7.67
truck_001,108.57,2,10.2407692677815,51.47,1215.8,27.42,5.6,19.39,19.39,21.6,0.5,607.9,Overload,['High RPM per Gear'],5.19
truck_003,208.29,1,14.133201768484266,33.43,1749.3,23.69,8.53,24.43,24.43,88.05,1.61,1749.3,Overload,['High RPM per Gear'],7.74
truck_003,184.8,2,-4.808765742990435,67.88,1885.74,28.92,7.56,24.43,24.43,-13.09,1.26,942.87,Overload,['High RPM per Gear'],7.11
truck_003,102.68,4,7.981905472748425,38.43,1646.35,23.49,4.2,24.43,24.43,21.32,0.75,411.59,Normal,[],4.66
truck_003,240.47,6,-1.5843408243571069,32.65,2116.75,27.24,9.84,24.43,24.43,-11.67,1.96,352.79,Normal,[],9.88
truck_001,217.69,4,-0.5935794257514342,43.65,1918.2,25.24,11.23,19.39,19.39,-2.96,1.73,479.55,Normal,[],11.17
truck_001,121.74,4,11.858091172275856,36.21,2117.83,24.1,6.28,19.39,19.39,39.86,1.12,529.46,Normal,[],5.6
truck_002,125.26,1,1.4785616313153955,74.02,1806.51,24.9,6.12,20.48,20.48,2.5,0.95,1806.51,Overload,['High RPM per Gear'],6.9
truck_001,85.8,6,10.030926148762124,24.77,2340.3,27.22,4.42,19.39,19.39,34.75,0.77,390.05,Normal,[],4.38
truck_001,182.93,2,8.878782559656349,71.6,1656.56,28.79,9.43,19.39,19.39,22.69,1.1,828.28,Overload,['High RPM per Gear'],9.63
truck_003,210.26,4,0.7039149661029942,28.18,2110.87,28.58,8.61,24.43,24.43,5.25,1.63,527.72,Normal,[],8.49
truck_001,192.22,4,13.107018046540738,54.57,1879.43,24.57,9.91,19.39,19.39,46.17,1.54,469.86,Normal,[],9.24
truck_002,215.73,5,12.637819298961734,64.98,1844.81,25.77,10.53,20.48,20.48,41.96,1.62,368.96,Normal,[],9.62
truck_002,152.72,5,10.479215996464204,47.22,2258.72,23.89,7.46,20.48,20.48,33.89,1.51,451.74,Normal,[],7.6
truck_001,139.86,5,14.791265636582796,26.95,1355.95,23.78,7.21,19.39,19.39,76.76,0.84,271.19,Normal,[],7.15
truck_003,142.08,5,9.66629322531812,44.33,1953.13,27.62,5.82,24.43,24.43,30.98,1.05,390.63,Normal,[],6.4
truck_003,390.11,4,5.915543064498753,47.72,2280.94,28.44,15.97,24.43,24.43,48.36,3.28,570.23,Overload,['High Power Density'],15.78
truck_003,381.44,5,2.9057692213921964,33.96,1611.48,23.43,15.61,24.43,24.43,32.64,2.75,322.3,Overload,['High Power Density'],15.99
truck_003,243.77,4,13.049070784110413,33.73,1429.16,26.11,9.98,24.43,24.43,94.3,1.4,357.29,Normal,[],9.52
truck_002,95.12,2,-0.5786826990556655,47.34,1597.21,27.28,4.64,20.48,20.48,-1.16,0.58,798.6,Overload,['High RPM per Gear'],4.5
truck_003,335.43,6,-0.3184188159544092,52.87,2048.81,24.63,13.73,24.43,24.43,-2.02,2.92,341.47,Overload,['High Power Density'],14.13
truck_001,173.97,6,-4.057213834603499,28.14,1428.94,24.47,8.97,19.39,19.39,-25.08,1.06,238.16,Normal,[],9.56
truck_002,183.76,1,6.133353726740081,35.93,2348.47,24.47,8.97,20.48,20.48,31.37,1.85,2348.47,Overload,['High RPM per Gear'],10.08
truck_001,244.83,3,-2.6637536637575465,42.42,1366.61,28.29,12.63,19.39,19.39,-15.37,1.24,455.54,Normal,[],12.71
truck_001,170.52,3,-2.000578810730056,39.78,1364.3,27.35,8.79,19.39,19.39,-8.58,0.89,454.77,Normal,[],8.33
truck_002,147.89,1,8.845107791918094,47.56,1362.27,24.89,7.22,20.48,20.48,27.5,0.85,1362.27,Overload,['High RPM per Gear'],7.33
truck_001,284.52,4,10.220145803718278,31.18,2063.0,27.01,14.67,19.39,19.39,93.26,2.28,515.75,Normal,[],14.18
truck_003,139.37,4,14.892585759831068,37.94,2083.38,26.29,5.7,24.43,24.43,54.71,1.16,520.84,Normal,[],6.27
truck_003,358.32,5,1.6259668092134616,55.04,2044.16,25.32,14.67,24.43,24.43,10.58,3.03,408.83,Overload,['High Power Density'],15.11
truck_001,193.07,1,5.613762821248876,75.38,1449.28,26.63,9.96,19.39,19.39,14.38,1.1,1449.28,Overload,['High RPM per Gear'],9.46
truck_002,161.89,4,13.259708128620172,42.63,1463.98,26.65,7.9,20.48,20.48,50.36,0.93,365.99,Normal,[],7.07
truck_001,85.33,3,4.732200873787647,77.57,2079.22,23.66,4.4,19.39,19.39,5.21,0.79,693.07,Overload,['High RPM per Gear'],4.54
truck_003,387.87,1,1.4664020749728168,46.36,1588.65,24.86,15.88,24.43,24.43,12.27,2.6,1588.65,Overload,"['High Power Density', 'High RPM per Gear']",15.71
truck_002,238.38,2,5.35576340961139,59.46,1814.0,23.17,11.64,20.48,20.48,21.47,1.95,907.0,Overload,['High RPM per Gear'],11.53
truck_002,213.03,4,-4.405833893064948,42.08,1468.54,27.89,10.4,20.48,20.48,-22.3,1.17,367.13,Normal,[],9.86
truck_003,192.21,6,9.216545068697444,63.91,1412.47,25.6,7.87,24.43,24.43,27.72,1.11,235.41,Normal,[],8.03
truck_003,349.2,3,13.86759437989502,44.09,1834.08,23.74,14.29,24.43,24.43,109.84,2.83,611.36,Overload,"['High Power Density', 'High RPM per Gear']",14.07
truck_001,234.12,1,-1.727257821680248,66.61,2232.86,28.34,12.07,19.39,19.39,-6.07,1.93,2232.86,Overload,['High RPM per Gear'],11.33
truck_003,347.75,5,10.255296222423224,46.38,2226.66,27.43,14.23,24.43,24.43,76.89,2.96,445.33,Overload,['High Power Density'],14.22
truck_001,230.42,3,0.6667427855062069,78.02,2120.64,28.94,11.88,19.39,19.39,1.97,1.77,706.88,Overload,['High RPM per Gear'],12.66
truck_001,144.22,3,9.129529744388057,61.08,1818.62,25.79,7.44,19.39,19.39,21.55,1.07,606.21,Overload,['High RPM per Gear'],7.29
truck_001,158.39,4,1.6170360974528997,35.56,2091.98,25.16,8.17,19.39,19.39,7.2,1.38,522.99,Normal,[],8.08
truck_002,249.88,3,2.7112576022064,40.59,2180.01,28.8,12.2,20.48,20.48,16.69,1.98,726.67,Overload,['High RPM per Gear'],12.14
truck_002,298.93,3,8.993894019147302,78.04,2173.33,23.46,14.6,20.48,20.48,34.45,2.9,724.44,Overload,"['High Power Density', 'High RPM per Gear']",14.03
truck_003,152.93,5,13.435104900537858,75.56,2158.62,28.89,6.26,24.43,24.43,27.19,1.2,431.72,Normal,[],6.42
truck_002,214.42,2,0.7566868060302356,21.84,1312.93,24.31,10.47,20.48,20.48,7.43,1.21,656.46,Overload,['High RPM per Gear'],10.94
truck_002,84.83,2,13.5635187813247,50.0,2266.84,25.72,4.14,20.48,20.48,23.01,0.78,1133.42,Overload,['High RPM per Gear'],4.03
truck_002,314.59,1,4.382518157870187,65.3,2312.29,27.46,15.36,20.48,20.48,21.11,2.77,2312.29,Overload,"['High Power Density', 'High RPM per Gear']",15.0
truck_001,207.23,2,-1.627863874209714,65.44,1260.73,26.32,10.69,19.39,19.39,-5.15,1.04,630.37,Overload,['High RPM per Gear'],10.74
truck_003,285.88,4,10.436364242052816,33.05,1468.41,24.65,11.7,24.43,24.43,90.29,1.78,367.1,Normal,[],11.35
truck_003,378.94,5,3.619416850105656,39.92,2261.0,27.73,15.51,24.43,24.43,34.36,3.24,452.2,Overload,['High Power Density'],14.88
truck_001,247.91,1,9.013446896923195,70.62,1913.8,27.71,12.79,19.39,19.39,31.64,1.79,1913.8,Overload,['High RPM per Gear'],12.48
truck_001,297.35,5,11.09093384285066,69.33,1767.5,24.15,15.34,19.39,19.39,47.57,2.28,353.5,Normal,[],15.43
truck_001,96.86,3,12.725227690596263,59.05,1372.99,28.61,5.0,19.39,19.39,20.87,0.49,457.66,Normal,[],4.35
truck_003,151.32,1,5.858280206887006,25.33,1764.25,23.76,6.19,24.43,24.43,35.0,1.18,1764.25,Overload,['High RPM per Gear'],5.82
truck_002,298.03,2,0.1051203873753241,36.58,1974.32,23.33,14.55,20.48,20.48,0.86,2.64,987.16,Overload,"['High Power Density', 'High RPM per Gear']",14.68
truck_002,193.06,3,0.126834566945158,23.37,2178.65,26.72,9.43,20.48,20.48,1.05,1.65,726.22,Overload,['High RPM per Gear'],9.07
truck_001,205.48,4,12.64185957497988,45.48,1708.29,23.97,10.6,19.39,19.39,57.12,1.53,427.07,Normal,[],10.89
truck_001,125.36,3,-1.5072323862729098,59.69,1751.81,25.22,6.47,19.39,19.39,-3.17,0.91,583.94,Normal,[],6.69
